,wine_type,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,sulphates_level_medium,sulphates_level_minimum
6711,1,7.4,0.6778275330017179,0.17521759075885765,2.1369560231028557,98.0,0.9972999977062732,3.248694455446854,0.5534803052782908,9.517391969196193,5.260879537942882,0,0
6712,1,9.646529694197014,0.4616324235492531,0.4823264847098506,2.561632423549253,20.0,0.9985088950214305,3.248611877678805,0.5647140447267157,10.623264847098506,5.616324235492531,0,0
6713,1,7.525175006954064,0.39258750347703186,0.5272024881780916,2.400700027816255,11.748249930459362,0.9958813274534077,3.380140005563251,0.5814687586925797,11.60140005563251,6.0,1,0
6714,1,7.048403408748514,0.7390475854698028,0.2485994318752477,4.054789773754458,38.17198863750495,0.9961136247154355,3.463759091000396,0.5275798295625743,10.851596591251486,5.0,1,0
6715,1,9.53259582436117,0.7176416657222284,0.3194387495750028,2.656179167138886,69.43820832861114,0.9976730383297444,3.2161791671388857,0.5817970838527744,9.915164586402758,5.561791671388858,1,0
6716,1,8.672930799545352,0.3427069200454649,0.3644966081091157,2.1362415202727894,19.0,0.9956091723198182,3.17,0.5749776120500114,10.763310720727437,6.0,0,0
6717,1,8.764715690914825,0.6352843090851761,0.36056861817035213,2.3058529272555286,15.0,0.9989058529272555,3.3458862763659294,0.5288127399936937,9.064715690914824,5.352843090851761,0,0
6718,1,8.249649832176678,0.6875015916719242,0.3750732169085129,1.7000636668769677,49.24984083280758,0.9968699554331861,3.3875047750157727,0.5900764002523613,9.349968166561517,5.0,0,0
6719,1,6.873472075158714,0.3573282881760467,0.32935099138383644,1.7465657635209346,7.866414408802337,0.9930538126232755,3.2506490086161635,0.55,12.612980172323272,7.0,1,0
6720,1,7.438798934280826,0.5041524902308198,0.2710391474246613,2.603279360568496,11.0,0.9946707153108356,3.4899723303729435,0.6701639680284248,11.958198401421239,6.322402131438347,1,0
6721,1,7.092001790546558,0.47520107432793507,0.27280161149190263,2.7600089527327922,36.46000895273279,0.9966552368852591,3.2519973141801626,0.5323994628360325,10.34798925672065,5.0,1,0
6722,1,6.820975195693298,0.5837810053833776,0.2010487597846649,1.8524379892332448,65.0,0.9969405885127309,3.5253173630146915,0.5758049608613404,9.383900782773193,5.10487597846649,1,0
6723,1,7.056526730538899,0.47479583592808106,0.039125942514991345,2.113053461077797,15.434732694611014,0.9950330649413173,3.42434732694611,0.6408740574850087,11.10431288622771,6.0,1,0
6724,1,7.656733923801677,0.7255820651246134,0.0298964011722819,2.2525899706929526,40.505179941385904,0.9956045338052752,3.415673392380168,0.5444302064475505,10.208287906217448,3.494820058614095,0,0
6725,1,8.028630673729868,0.5271576684324671,0.0729460105948025,1.7572613474597367,35.0,0.9961651447690831,3.3285477305080526,0.5757261347459737,9.249792641945461,5.286306737298683,1,0
6726,1,7.581646969680177,0.49275295454797347,0.18146664140938346,2.2789020202132155,61.30274494946696,0.9954374273737228,3.3497725883912555,0.5809176515159912,10.618353030319824,6.0,1,0
6727,1,7.3550239298598346,0.7189074935537302,0.09559011346028642,1.8100478597196688,45.0,0.9959103987416169,3.262926637441598,0.5421850128925396,9.80458532748832,5.0,0,0
6728,1,7.615437896280907,0.6322810518595463,0.17233300073343105,1.8615784222106806,48.0,0.996678871801363,3.276192474803658,0.6200346325825898,9.569124207438184,5.538594740702269,0,0
6729,1,8.004993644507898,0.3063961775891555,0.3170203831526428,2.0683312148359665,75.0,0.9971756637007704,3.265834392582017,0.5867082803708992,9.298751588873024,6.335414018544958,1,0
6730,1,8.699296334968343,0.7797595811141842,0.5096598952346995,1.700469110021104,65.99882722494723,0.9962305512042747,3.0003401047653004,1.169225968465178,9.2,5.0,0,0
6731,1,7.29184635260989,0.5895769159782182,0.2166153278257456,2.3623844876079274,21.708461680435637,0.9979559376551255,3.3792154385655415,0.5378999815433673,9.90815364739011,5.0,0,0
6732,1,6.286257674535104,0.4530993860371917,0.28654969301859584,2.1690061396280833,30.413742325464895,0.9956109349579111,3.3006723906580646,0.6113742325464896,11.672368092918406,5.172515349070208,1,0
6733,1,7.866780175203671,0.49519737589740004,0.2689721284826917,1.655479883197553,12.0,0.9959253096203922,3.346113002920061,0.5633560350407341,10.311300292006116,4.0,0,0
6734,1,10.3,0.5054839628411911,0.6164159339398954,3.881540350944306,13.727599587124345,0.9978544800825752,3.1126520949614003,0.7645160371588089,11.5,6.455199174248691,0,0
6735,1,7.1559074032190315,0.3873995415395413,0.2135444419314188,1.9779537016095157,52.0,0.9959628259451926,3.459841668551436,0.5910231491952421,10.077953701609516,5.0,1,0
6736,1,7.799570365600668,0.4249892591400167,0.21969925592046777,2.5004296343993317,48.0,0.9971991407312014,3.274860368820217,0.5251396311797828,9.700644451598997,5.0,0,0
6737,1,7.658449176036506,0.612882280920472,0.2616898352073013,3.8415508239634932,89.41550823963493,0.9971386098875619,3.202604258432856,0.499860988756192,9.216898352073013,5.0,0,0
6738,1,7.700288703556962,0.4865848673255276,0.16340069749662434,1.6665704321476795,63.38904927975387,0.99688847187264,3.2654176194116737,0.6388183169082984,9.588760576196906,5.0,0,0
6739,1,7.980720242457185,0.767326525761076,0.35312362577466494,2.117094863617833,13.0,0.9984679951666894,3.379382960600707,0.4944729909078555,9.455270090921445,5.0,0,0
6740,1,6.839793458577073,0.410361447490122,0.23121514259287804,1.9989672928853657,63.602065414229266,0.9961694354345534,3.4405559359407074,0.6054010298735122,9.71938037573122,5.0,0,0
6741,1,6.201340812239074,0.5094636751043703,0.13812286286529585,1.893295938804628,33.98659187760926,0.9939364017045924,3.3562737716271207,0.568793268984833,11.510726497912595,6.0,0,0
6742,1,8.204725955657851,0.3276370221710739,0.32756152905256364,2.766918310395034,12.0,0.9946992812882238,3.2981096177368587,0.7533836620790069,12.781096177368592,6.047259556578522,0,0
6743,1,6.640638588165101,0.5736719882347091,0.16976777645947427,2.0632801176529085,11.0,0.9948986066587568,3.4436719882347093,0.693904211775235,10.98359941173546,6.0,0,0
6744,1,12.705169747393615,0.4130048499255319,0.5460096998510637,2.6647817533510656,40.8497575037234,0.9995417449212394,3.187463625558511,0.7194345260053197,10.954442258563835,5.849757503723406,0,0
6745,1,7.8999999999999995,0.36591497652390215,0.46589086344101793,2.3648477240169656,29.617576137991517,0.995537343925274,3.137030455196607,0.5676243641572855,11.047030455196607,6.0,1,0
6746,1,9.936145485964088,0.7306385451403591,0.3878560207362983,2.2744581943856352,31.0,0.9968554180561436,3.1602167222457456,0.5687229097192817,10.885061874735358,5.127709028071823,1,0
6747,1,12.47959444787231,0.4584695835904233,0.6262589821099236,2.0051013880319224,15.017004626773074,0.9988,2.991700462677308,0.8688096761258848,10.184695835904233,5.0,0,0
6748,1,8.898105872671994,0.37976323408399937,0.3999526468167999,2.1993686242239985,27.998421560559997,0.9948635357043457,3.2702209815216006,0.7499368624223999,12.599210780279998,6.0,0,0
6749,1,11.197561793373168,0.3704876413253664,0.427861364522626,2.4388366471733587,38.0,0.9980699059649121,3.380675711501275,0.6794183235866794,10.066039766080305,6.223267056532825,0,0
6750,1,6.9068968295961,0.36118231364504566,0.2505911568225228,2.4039410454834855,15.990147386291286,0.9964052218852656,3.4081280033953445,0.5995073693145643,10.101970522741743,6.0,1,0
6751,1,7.4,0.35535695060245137,0.13054827026682467,2.388520820137604,25.961736067125347,0.9946686235750428,3.3596173606712534,0.6011479179862396,11.903826393287465,6.0,1,0
6752,1,8.2,0.29499683907677277,0.33611146232480305,2.4611146232480303,47.0,0.9959594426883759,3.3494490102224392,0.7916656130255909,11.18334386974409,6.611146232480302,0,0
6753,1,8.588864644782642,0.5233281381677093,0.3799906487018767,2.0,81.0,0.9968000311709937,3.273328138167709,0.6472255124937841,9.455552092111807,5.555520921118062,0,0
6754,1,9.054451584594108,0.2869634389729406,0.3391096830811782,2.042408597432351,27.0,0.995205548415406,3.2432989143511732,0.8172257922970544,11.624085974323513,6.84817194864703,0,0
6755,1,8.068051278707662,0.5216615344491943,0.31674102948618893,1.715974360646169,56.0,0.9968159743606462,3.0988179475476816,1.2480512787076619,9.284025639353832,5.15974360646169,0,0
6756,1,7.47371879369899,0.622115638109697,0.267371879369899,2.0262812063010105,91.0,0.99616,3.267884361890303,0.5747437587397979,9.8,6.0,1,0
6757,1,9.776595689286737,0.3446808621426525,0.434127655142939,1.8646808621426525,13.0,0.9968760850166445,3.1111489483569175,0.764127655142939,10.394042586427958,6.0,0,0
6758,1,7.6343609875178755,0.6592068393901944,0.023127802496424838,2.034360987517876,43.0,0.9950687275583799,3.41,0.6159473087374869,11.209248887660882,6.0,1,0
6759,1,11.432249385801008,0.4574917144376994,0.5046582446157011,2.3,17.035832650890008,1.000592833469822,3.1310749795267,0.6924751433130982,10.174917144376993,5.0,0,0
6760,1,7.386702349897184,0.32287223671464743,0.3777658833676053,1.620214099383105,7.244682332647894,0.9947978729330592,3.2413832898560577,0.5720214099383105,11.302127066940843,7.0,1,0
6761,1,8.554564669694543,0.4570593855285442,0.2970382488645461,1.9681529954581842,50.55679416288182,0.9971454776036335,3.4147664823492736,0.721358832576364,9.95679416288182,6.0,0,0
6762,1,7.150290311281424,0.5288249970810345,0.37477742801757513,2.199806459145717,57.0,0.9972747580739321,3.3475145155640713,0.6848548443592881,10.44990322957286,5.0,0,0
6763,1,9.0515399654195,0.3166530190192743,0.37361403112244884,2.1832650950963712,27.0,0.9951212319723356,3.2745380103741493,0.8545380103741496,12.111910293934239,7.0,0,0
6764,1,9.516146632552525,0.3319734773119753,0.5483190300246857,2.249102964858193,76.49102964858193,0.9975465522401975,3.317308894574579,0.8598205929716386,11.50897035141807,7.0,0,0
6765,1,5.928429566777801,0.8525983823122176,0.06568591335556039,2.11642147833889,78.3284295667778,0.9948525413631379,3.5519124689566572,0.6675983823122177,10.677454953088835,5.328429566777801,0,0
6766,1,8.567463884849682,0.46349277696993624,0.3154546546964014,2.9430617984869425,134.83731942424842,0.9976244020863628,3.3065072230300636,0.5674165324228665,9.432536115150318,5.0,0,0
6767,1,9.297372559766245,0.37342091467445854,0.43721071945575807,2.093683658697834,10.53158170651083,0.9957610005242371,3.2534209146744586,0.5387367317395668,12.0,6.0,1,0
6768,1,9.987081755663372,0.7202036647113902,0.4293540877831686,2.3086121628910856,31.0,0.9966387547330099,3.1508612162891083,0.5727989529396028,10.980622633495058,5.021530407227714,1,0
6769,1,7.993678764310219,0.32636960106611934,0.3817098455387773,1.8468393821551092,27.0,0.9966648290343445,3.1844732303591847,0.6417340282269463,9.4,5.489464607183698,0,0
6770,1,7.2,0.3791955229023241,0.3108044770976759,2.0,28.91955229023241,0.9967414060843159,3.23,0.7575865687069723,11.3,7.91955229023241,0,0
6771,1,8.268305201094956,0.5329970723661224,0.3244717533515826,2.189435067031652,73.55282466484174,0.9971413279357058,3.359435067031652,0.6788701340633039,9.978870134063303,6.0,0,0
6772,1,11.914452320075382,0.5142579466541031,0.5757420533458969,1.5853533065033396,41.85742053345897,0.9981996112531575,2.952793277304437,0.6728710266729485,9.68545049321398,6.85742053345897,1,0
6773,1,9.170709663043837,0.4124257978263025,0.3341419326087675,1.958580673912325,14.646451684780812,0.9962054708771763,3.289393550543424,0.7929290336956163,11.093935505434244,6.0,0,0
6774,1,7.616575739362807,0.6618782562263448,0.14370195607037353,2.3215472327912487,18.0,0.995556242259167,3.3687292342615316,0.5185085519714675,13.164641698373746,6.0,0,0
6775,1,7.683803937810119,0.6777637202117114,0.0806339896350198,2.766022901532688,11.0,0.9979507085595324,3.3738732020729962,0.6086973885985217,10.08063398963502,5.0,1,0
6776,1,7.062880354516379,0.6131846381294822,0.09279911370905253,2.125760709032758,22.0,0.9966772821270983,3.3946248153876715,0.5482555391287073,9.26288035451638,5.0,0,0
6777,1,9.565756894032953,0.6342031668352627,0.2728784470164765,3.6167354459304324,19.482492339963386,0.9964061483147919,3.254124616998169,0.6010504596021968,12.034243105967047,6.517507660036615,1,0
6778,1,8.56517146057073,0.34602112813746466,0.3933825775084385,2.5895514381712186,68.0,0.9977391977885242,3.3,0.47860685842282913,9.393034292114146,5.965171460570729,0,0
6779,1,9.089418149422897,0.44052909252885514,0.42947090747114486,1.759612099615265,21.298060498076325,0.9969676896796922,3.287019395019237,0.634232740230841,9.850969750961838,5.0,1,0
6780,1,7.228747875811592,0.6195187371637689,0.10287478758115923,2.0203577497681167,20.0,0.9958929301493971,3.305447187210145,0.6273658438369564,9.9,5.0,1,0
6781,1,8.599551908878093,0.4822509310282689,0.3276594507473493,2.420716945795054,40.0,0.9977124749765892,3.1402240455609545,0.8375698325229677,9.380179236448765,5.0,0,0
6782,1,7.429563091915722,0.6420253153615186,0.08945283923426744,2.091057570637647,47.0,0.9963576643533618,3.242919558297754,0.675986120170781,9.447080441702246,5.0,0,0
6783,1,6.820478368516211,0.5071338382839801,0.08409567370324228,1.8,64.0,0.9953504111871229,3.3718946540258745,0.5002391842581058,9.589760815741894,5.102391842581057,0,0
6784,1,8.138513700064527,0.6581689730187129,0.12,2.406216440077433,28.0,0.9986248657603097,3.4647838360180674,0.6828581510148413,9.806216440077433,5.322972599870946,0,0
6785,1,8.739514290578722,0.4949567029599346,0.40681099013355126,2.4336219802671026,106.55459339910966,0.9976454066008903,3.146551207893159,0.691767693093486,9.210918679821932,5.722703300445171,1,0
6786,1,6.2252987629143215,0.6759534685971345,0.10569539831428736,2.132913805057138,28.0,0.9962849402474172,3.5646885304514186,0.642913805057138,10.165827610114276,6.0,1,0
6787,1,7.428666587081928,0.4805110819300403,0.14662225936176695,1.5269629806484606,19.0,0.9970906814425733,3.483822211610924,0.4853925961296921,9.69214807740616,4.2696298064846046,0,0
6788,1,8.681622537718466,0.5748676131553987,0.30205295473784055,2.6816225377184666,68.81622537718467,0.9974282118189514,3.267350984912613,0.6024338065776994,10.052980301747729,6.0,0,0
6789,1,10.129734507235534,0.4878407043413208,0.38192133800454575,2.3765781690785115,60.74473943640496,0.9981132114083777,3.1538426760090914,0.5382890845392558,9.678682394516526,5.0,0,0
6790,1,6.9,0.5005362213547447,0.09397930208300302,2.269896510415015,30.0,0.9959918156432342,3.418494825520751,0.5927939830736185,10.169896510415015,5.924741276037538,0,0
6791,1,7.0,0.6387073693084044,0.12275970127635302,1.960348879786324,24.534496265954413,0.9968699764972394,3.4212054107450145,0.5406899253190883,9.606899253190882,5.0,1,0
6792,1,9.16019868151377,0.5560198681513769,0.3278655648995438,2.3,67.66019868151376,0.998384476835633,3.361457617638993,0.596019868151377,9.466019868151378,5.0,1,0
6793,1,10.813485162381252,0.4853931204686512,0.4612360611779607,2.6,68.0,0.9973519126805066,3.2210111510576316,0.7312360611779606,10.843819694110197,6.0,0,0
6794,1,8.917406252295859,0.47923203015946736,0.4239250018366866,2.503242184630177,120.5870312614793,0.997841296873852,3.20109218830355,0.5676109378443787,9.220648436926036,5.0,1,0
6795,1,9.883275960107493,0.4973571834731043,0.4726083925913916,2.0618719772042815,13.0,0.9979699586056665,3.158093598860214,0.7338128022795718,10.095320056989296,6.0,0,0
6796,1,9.803220502380295,0.7177432993879241,0.20709450102012647,2.870968499659958,73.70968499659958,0.9987516102511902,3.2941936999319914,0.6574189002040253,10.13871649693962,6.0,1,0
6797,1,10.81277045103303,0.40433732503973197,0.4487712597139301,2.178071850715175,49.0,0.9981474690513509,3.0564576827423644,0.8056626749602681,9.752047900476782,6.0,0,0
6798,1,8.722890168598244,0.33775432942537165,0.4336763061120187,2.6,25.057225421495612,0.9967602311801878,3.3594277457850437,0.6508728300841662,10.059942204953071,6.0,0,0
6799,1,10.804675878853265,0.502086432305796,0.4540288107685987,2.189927973078503,16.0,0.9991302160807645,3.128525209422524,0.7064387771167279,8.804675878853265,5.275180067303742,0,0
6800,1,8.07323865684806,0.6811261523414871,0.08746532677483836,2.0732386568480603,26.253522686303878,0.9973335182572008,3.3167602358761856,0.4676056805891164,9.549295462739224,4.25352268630388,0,0
6801,1,6.342906747122373,0.528569775095921,0.12477127445644826,1.8762014993605274,21.69050374840132,0.9931296351435414,3.3381007496802635,0.6295425489128965,10.797654872921715,6.0,0,0
6802,1,7.595683102468506,0.605355789478871,0.01652277008228352,1.789848199451443,35.0,0.996401399446023,3.398401329643438,0.5610151800548556,9.372462049862861,5.0,1,0
6803,1,8.140084365937373,0.3448523596095972,0.27209561472902277,2.2800984269269353,22.0,0.9971583402759473,3.241969065822963,0.8880731171457232,10.9,6.0,0,0
6804,1,7.487980404726692,0.5124039190546616,0.2583074590250828,2.03442351432797,85.0,0.9971496156762187,3.4413654866765264,0.5822403919054662,10.69235493087139,5.0,1,0
6805,1,7.017696756135024,0.6932725671012676,0.13765451342025353,2.0469097315949294,83.58848378067512,0.9962057158669477,3.2969942170244693,0.5082303243864976,9.458848378067511,5.4115162193248825,0,0
6806,1,11.026063809580359,0.39938738258934714,0.49266874548420564,3.0263756322112076,80.26687454842056,0.9991858767160018,3.3106749819368226,0.7186344449948123,10.379750541895321,6.7331254515794345,0,0
6807,1,10.57018833555445,0.3456729445184817,0.40981166444554973,3.0759761029670156,16.0,0.9971134588903696,3.328987140702801,0.6716352774075917,11.12981166444555,6.0,1,0
6808,1,7.861714971795567,0.36962862288466747,0.3881431144233375,2.038285028204433,14.654287429488917,0.9953994867091036,3.3069142514102214,0.6330857485897783,11.43457125705111,6.0,1,0
6809,1,11.217035875772966,0.5591784142291398,0.589138136872089,3.9209424178420123,14.0,0.9991338703647606,3.133366897797542,0.74,11.666733795595086,6.583165511012289,0,0
6810,1,12.6,0.38908918821057703,0.6236432471576918,2.6605945880705137,41.0,1.0005122135660323,3.1821189176141025,0.7042378352282055,10.254459410528852,6.0,0,0
6811,1,9.71350744857778,0.6657476214044447,0.5245691975333334,1.7847693415555552,52.0,0.9976013785678934,3.36525848148,0.8891383950666668,9.864369053511112,5.0,0,0
6812,1,7.2,0.8210946253116195,0.006320624858354745,1.9936793751416453,11.0,0.9961583757482436,3.392528249943342,0.5269526873441902,9.962076250849872,5.0,0,0
6813,1,7.991832458585463,0.9065065452274061,0.04056282803045126,2.172958114646366,31.27041885353634,0.9964193821961611,3.2445916229292733,0.5135209426768171,9.85408377070727,5.0,0,0
6814,1,7.820661933005513,0.5859227744826901,0.12033096650275642,1.959779355664829,41.0,0.9963063593684698,3.3698896778324143,0.5596690334972436,10.260882577340684,5.59779355664829,0,0
6815,1,6.592776465712063,0.679334120572762,0.08353646847522744,2.135741178095979,52.0,0.9945254023340866,3.3936117671439683,0.64209176161764,11.342964712383916,6.0,0,0
6816,1,8.169694603360334,0.4171717566106611,0.5236335240324,2.726259471147111,43.21717566106611,0.997976061079328,3.1294962115411558,0.9172748569757001,9.869694603360333,5.565648677867777,0,0
6817,1,7.275362214927315,0.6433622866274679,0.11426079474766723,1.9,85.15072442985463,0.9972248698894268,3.467797159640703,0.5475362214927316,9.5,5.0,1,0
6818,1,7.9,0.4951135555345229,0.3251135555345229,1.9511355553452292,143.4886444465477,0.9968,3.2,0.55,9.5,5.0,1,0
6819,1,6.54827530951207,0.501206482134052,0.23114979365862054,2.7068987619517233,52.505748968293105,0.9939285020634138,3.350114979365862,0.6644825928536208,11.705748968293102,6.0,0,0
6820,1,7.5858579007773335,0.6792928950388667,0.03636394465019992,1.9717158015546672,20.070710496113332,0.9959070710496113,3.2134349942615335,0.5585857900777335,9.314142099222668,5.0,1,0
6821,1,7.538111691778601,0.3301653820682976,0.3199173089658512,2.2,36.0,0.9960860647942709,3.3576636838727945,0.48614748530506546,9.338525146949346,4.385251469493452,0,0
6822,1,9.78253275935077,0.5052401721947687,0.5697379882380507,2.1925764384851325,19.0,0.9959737991390262,3.2807423561514866,0.7967248844977421,12.179912641731278,6.275109197835904,0,0
6823,1,7.461422284220157,0.6576593533440417,0.2056927099266006,1.9318349383486164,63.34082530825692,0.9960579771667706,3.421123796238538,0.5834082530825692,10.15917469174308,6.0,1,0
6824,1,10.603773529310894,0.3927075441120992,0.4799245294137821,2.575566029396634,33.25566029396634,0.9969828678822763,3.299547176482693,0.7749622647068911,11.554150882241983,6.007547058621788,0,0
6825,1,7.776660479269135,0.3806972803349797,0.240275199695473,1.9,38.03889920121811,0.9983358163179901,3.427666047926914,0.6472770559147325,9.007779840243622,6.0,1,0
6826,1,7.565128437411755,0.38391192863193885,0.3050183482016794,2.247142210067252,65.0,0.9972227688126589,3.4634871562588243,0.6249816517983205,9.486715595204478,6.0,0,0
6827,1,8.842137439722144,0.5605037921944996,0.24531303156932224,2.8367938404167847,74.21068719861071,0.99884207630425,3.184244311708251,0.5463206159583215,9.542137439722143,5.0,1,0
6828,1,12.468052676507298,0.3571742302243896,0.5560439223141455,3.218916532468286,47.0,0.999920878446283,3.0681083467531716,0.9209341165287819,10.69434846044878,6.5282576977561035,0,0
6829,1,7.55612062534341,0.6513749067479446,0.008775874931317977,2.3193968732829493,35.0,0.9954353104991758,3.427344750412092,0.6368361876030231,11.136723752060462,6.0,1,0
6830,1,7.106224074347387,0.7915131356639906,0.06724204946653199,2.422489629738955,95.92503456753681,0.9980245532340066,3.3495048394551543,0.5404951605448456,9.955020740522091,5.0,1,0
6831,1,7.790438799336014,0.58,0.019043879933601453,1.980877598672029,18.0,0.9966929145525634,3.3561755197344056,0.5690438799336014,9.595612006639854,7.0,1,0
6832,1,6.591133076626878,0.45551711590296273,0.08201976896419058,2.1733992298806353,18.0,0.9946847270850981,3.4235467693492487,0.6864532306507514,10.111330766268784,5.911330766268784,1,0
6833,1,7.499572956134349,0.6007900311514542,0.03068327018504149,1.8010676096641274,98.9957295613435,0.9950090960343384,3.35,0.5399145912268698,10.097864780671745,5.004270438656509,1,0
6834,1,7.704297333975406,0.5883786262750024,0.013828106640983759,1.695702666024594,19.0,0.9953062485312787,3.2040232263713135,0.4619140533204919,9.761718933590164,5.0,0,0
6835,1,8.6,0.6305808752078308,0.2462384891846515,2.0,27.87461630615505,0.9979681936439249,3.269969304492404,0.594984652246202,10.02507673876899,6.0,1,0
6836,1,13.20867543802095,0.34456622809895254,0.52,3.1086754380209496,53.07610380164921,1.0011222211239805,3.0484779239670154,0.6415220760329842,9.553272661154447,5.923896198350791,0,0
6837,1,7.7102138861795275,0.6163004689024016,0.02204277723590553,2.2377673577244095,8.448930569102362,0.9942364840406474,3.4228502796743308,0.5257600361785039,12.384204508131495,5.724465284551181,0,0
6838,1,8.33458746631264,0.5933082506737472,0.23003762398937916,2.334211226418847,104.66541253368736,0.9966854151940789,3.2765788773581153,0.5167669973050111,9.833082506737473,5.0,0,0
6839,1,9.20299799085724,0.38761242465714646,0.4353747488571549,3.5164889497148146,10.0,0.996217623242,3.2010492968000337,0.6104496986285859,12.05224849314293,6.492505022856903,1,0
6840,1,9.53053714824757,0.42191315202086954,0.4894628517524297,2.1221485929902815,51.30537148247571,0.9963956731897539,3.2625165665771867,0.6196982927218414,11.19161144474271,6.0,0,0
6841,1,8.484768341508548,0.5327152512262824,0.16490057801944308,2.9543050245256475,17.576158292457254,0.9970446361049976,3.2472847487737173,0.5149005780194431,9.942384170754275,5.576158292457254,0,0
6842,1,7.755749369614356,0.33344369221464926,0.4185249789871452,2.4,59.78687552532137,0.9951864055933484,3.3378687552532136,0.8329500420257097,11.527874684807179,6.0,0,0
6843,1,8.098116065179756,0.38422972394046373,0.43784260436180505,2.2,10.0,0.9954647949043866,3.3070890304337075,0.7236645434943905,11.112670913011218,7.0,0,0
6844,1,8.601302106117393,0.6848697893882607,0.1,1.6,11.986978938826063,0.99745,3.31,0.65,9.55,5.0,1,0
6845,1,7.421357836150417,0.5042715672300833,0.25970903511062504,1.8407759063716664,39.0,0.9976650433914158,3.4242715672300834,0.5921357836150416,9.260193976592916,5.0,1,0
6846,1,7.590214814215811,0.42510740710790534,0.41663481583312184,2.660859256863243,11.097851857841894,0.995445560744754,3.4321718513726487,0.6627685177697634,12.121718513726485,6.0,1,0
6847,1,7.556754207481889,0.43406195680614346,0.2729643054384233,2.043245792518111,24.0,0.99520155687004,3.4918949510217328,0.7983771037409446,11.554033659855113,6.0,0,0
6848,1,7.44361601806664,0.672180800903332,0.10037279187001209,1.6872320361332798,20.7819199096668,0.9959781919909667,3.3485647828366925,0.544361601806664,9.45638398193336,5.0,1,0
6849,1,7.321973490436615,0.40421502208591853,0.2401796760014043,1.89103092782395,24.0,0.9944266804123423,3.2530044182605646,0.6895964653915485,11.243946980873229,5.260088365211286,1,0
6850,1,10.182226829029926,0.30599585387306594,0.49177731709700734,2.5644536580598536,13.0,0.9973920538996501,3.0802143906491244,0.7240041461269341,10.695504880670805,7.0,0,0
6851,1,9.257961755400453,0.6021019122299773,0.39159235108009066,2.4210191222997732,68.30254780574943,0.998637261081306,3.3994904388501133,0.63,9.711783464024602,5.302547805749434,1,0
6852,1,6.340637769130107,0.8436499171907361,0.39383986750517774,2.20793760351158,87.58412479297684,0.9951835958032499,3.5851424627358313,0.6,10.751424627358311,6.0,1,0
6853,1,7.6171073795889415,0.45486778612331735,0.11684295183557686,2.554380321096154,49.0,0.9967714877006851,3.2139917219040863,0.5757024598629806,9.960082780959135,5.0,1,0
6854,1,10.470760518270872,0.28102462354492236,0.47277402571105887,3.0793288308532705,45.931096102844236,0.9992104249336975,3.1993109610284427,0.7951767271990965,10.186219220568846,6.0,0,0
6855,1,6.488565663163735,0.885,0.0,2.3,12.0,0.99551,3.56,0.51,10.8,5.0,1,0
6856,1,7.980176193863125,0.6143538892840312,0.2461857543351719,1.9633626989771875,22.591593252557033,0.9972666629793234,3.203274602045625,0.6181681349488594,12.37252202423289,5.816813494885937,1,0
6857,1,9.525617345418672,0.4600461764335896,0.2548765309162656,1.976852036256016,28.0,0.9975503714030338,3.2218209200394607,0.6148765309162656,10.051234690837344,5.0,1,0
6858,1,6.357603567340037,0.5790783946969833,0.028479286531992547,1.6,17.47465477553321,0.9941051608171154,3.5332258342873244,0.5872810702020113,11.398387514309869,5.525345224466791,1,0
6859,1,7.978146438405883,0.5899387015786975,0.26,1.8701045988613447,88.27010459886135,0.9972321673581782,3.218041839544538,0.6541435166148739,9.408041839544538,5.0,0,0
6860,1,8.932090385688639,0.5493134461710183,0.17656723085509107,3.1862689234203643,92.0,0.9990255977316922,3.353432769144909,0.6366418077137728,10.019850846282637,5.0,1,0
6861,1,8.047964488640122,0.3146076941279735,0.38849556108001526,1.873982244320061,27.0,0.9967951147727363,3.18899704072001,0.6697816524640633,9.4,5.579940814400204,0,0
6862,1,7.836390419125169,0.7690162674635487,0.23267003989490861,1.9840976047812922,12.560650698541949,0.9977459907783318,3.3512130139708387,0.49,9.58786986029161,4.560650698541949,0,0
6863,1,6.242787725321808,0.5657050300429077,0.08358184120172892,1.7713128755363454,32.07131287553634,0.9941169855107296,3.5328687124463656,0.6021393862660903,11.3,6.0,1,0
6864,1,7.245998217276289,0.531002674085567,0.1871942952841237,2.4770008913618558,87.54001782723711,0.997610993760467,3.438003565447423,0.6787950083736083,9.959982172762887,5.0,0,0
6865,1,8.332561670834945,0.3283719164582528,0.42,2.3,19.83719164582528,0.994273024668334,3.340925994998067,0.7602314987495167,12.55347248124275,7.0,0,0
6866,1,6.767769712871945,0.5716115143564027,0.0,2.4516545693079173,63.83884856435972,0.9949954102608894,3.455784229702444,0.5793381722768332,11.232230287128054,6.0,1,0
6867,1,8.632677049535651,0.3205948998968114,0.3910892349845217,2.1405948998968114,27.85148724974203,0.995026334280289,3.1571303098039416,0.6579220948400576,12.629702550051594,6.0,0,0
6868,1,7.088123292452157,0.5585267249982174,0.010689036793058215,2.176246584904315,15.118767075478425,0.9951689301575444,3.4211876707547844,0.6693109632069418,10.883136952834898,6.0,1,0
6869,1,7.007677068257145,0.5538385341285725,0.12001981126571142,2.16929172697142,34.92322931742855,0.9959998018873429,3.3684447750828594,0.5984447750828595,9.71535413651429,6.0,1,0
